mu_loc,sigma_loc,beta_loc,alpha_loc,delta_mu_loc,delta_sigma_loc,delta_alpha_loc,delta_beta_loc,mu_post_err,sigma_post_err,beta_post_err,alpha_post_err,mu_post_cor,sigma_post_cor,beta_post_cor,alpha_post_cor,mu_diff,sigma_diff,beta_diff
-1.2909169584132745,-1.688853637426175,3.2443514403794462,-1.8413978775236854,0.04951114069448539,0.7279572225449323,0,0,0.2199150672452804,0.21000835958921704,0.9624696083211115,0.13688605192994308,0.21153917292268906,0.11376651098435872,0.9624696083211115,0.13688605192994308,0.008375894322591337,0.09624184860485832,0.0
-1.3199344431301765,-1.688137280864014,3.167343732674825,-1.9373121526355928,-0.05090328231861743,0.8912926444976245,0,0,0.20662571428088067,0.22400269597188904,0.9595867000177549,0.12594344193777723,0.21509501660918623,0.10585633628937162,0.9595867000177549,0.12594344193777723,-0.008469302328305561,0.11814635968251742,0.0
-1.311805388809819,-1.878707671569901,3.2156472906387483,-1.584317001320276,0.057923677359888785,0.7380001449381796,0,0,0.21706657720600755,0.18098213099253777,0.9614188850069776,0.17018495797436523,0.20738391659287211,0.09554737367256082,0.9614188850069776,0.17018495797436523,0.009682660613135441,0.08543475731997695,0.0
-1.2551250994631802,-1.803578413175986,3.3023461239805667,-1.546175460075327,0.18630654281328823,0.5168961105882786,0,0,0.23830917837134274,0.17579070895414897,0.9645092089351843,0.17563933714017244,0.20615197962573062,0.11284280250488453,0.9645092089351843,0.17563933714017244,0.032157198745612126,0.06294790644926444,0.0
-1.3791797668104135,-1.665409297707892,3.1131737783498337,-1.8154151200259092,-0.02858967759271469,0.6963391129712516,0,0,0.19885363516119603,0.21127789517748852,0.9574328915436257,0.13998493221102792,0.20344752045059122,0.11778458514726327,0.9574328915436257,0.13998493221102792,-0.004593885289395194,0.09349331003022525,0.0
-1.2980186523568054,-1.408314752924029,3.0921998903432137,-1.7915348420950938,0.054494171430405115,0.9492901456547364,0,0,0.21912520121267376,0.2821808093997964,0.9565698490795538,0.14288465042701357,0.2099435459320263,0.13204927161674712,0.9565698490795538,0.14288465042701357,0.00918165528064746,0.15013153778304927,0.0
-1.2160384314395902,-1.7635135022579411,3.2955115707977933,-1.821894982107708,0.3677220328211211,0.3662296732809177,0,0,0.2626621846659007,0.17073902865917062,0.9642745098250118,0.13920664546456318,0.19783206803384148,0.12492146913931283,0.9642745098250118,0.13920664546456318,0.0648301166320592,0.04581755951985779,0.0
-1.2237625835719594,-2.270510652378503,3.112102226823881,-1.284528452554721,0.13458522817030583,0.48694558846174085,0,0,0.23930930170196923,0.11639322003558002,0.9573891988883994,0.21678036677447374,0.2156742612228487,0.07488368402407454,0.9573891988883994,0.21678036677447374,0.023635040479120545,0.04150953601150548,0.0
-1.2352849314183592,-1.6788139518303002,3.233984260920581,-1.776372377538463,0.11292910215968296,0.6931014857049349,0,0,0.23526436127562697,0.2087852503261532,0.9620933257833169,0.14475165021108558,0.21555683996473957,0.11656540841152116,0.9620933257833169,0.14475165021108558,0.019707521310887405,0.09221984191463203,0.0
-1.3182463339598365,-1.5384326018599022,2.7971359125639896,-1.9294045276814427,0.038162445284922984,0.6876914312513999,0,0,0.21430556088686586,0.2324395787454689,0.9425208578456563,0.12681650454903806,0.20794988443245185,0.132127400408975,0.9425208578456563,0.12681650454903806,0.006355676454414011,0.10031217833649389,0.0
-1.2970273086079709,-1.3631679939288277,3.0668108265310585,-1.6163516168519854,0.07414300132331789,0.6901874210201059,0,0,0.22098149972993744,0.2654026764718783,0.9555027744172387,0.1657086415920989,0.2084821823186793,0.15338931664036545,0.9555027744172387,0.1657086415920989,0.012499317411258148,0.11201335983151287,0.0
