mu_loc,sigma_loc,beta_loc,alpha_loc,delta_mu_loc,delta_sigma_loc,delta_alpha_loc,delta_beta_loc,mu_post_err,sigma_post_err,beta_post_err,alpha_post_err,mu_post_cor,sigma_post_cor,beta_post_cor,alpha_post_cor,mu_diff,sigma_diff,beta_diff
-1.0666269962530972,-2.6330733656115006,3.383232474356328,-1.4347872694312809,0.09222502191367467,-0.031802437017619006,0,0,0.26492719715040985,0.06605223857940391,0.9671763791917714,0.1923538679287975,0.24736051257588343,0.06804139382038113,0.9671763791917714,0.1923538679287975,0.017566684574526426,-0.0019891552409772167,0.0
-1.0595349521524882,-2.781449403258227,3.485725070327677,-1.3777416061899161,-0.062400056152204446,0.4254811937623649,0,0,0.25147990209115356,0.07117962162423268,0.9702788638276952,0.20137195261801064,0.263407041183565,0.04768904081162576,0.9702788638276952,0.20137195261801064,-0.011927139092411443,0.023490580812606916,0.0
-1.0486237865193255,-2.4961328022192792,3.7002909559645936,-1.4521646454874613,0.06408545013398004,0.07844269542523731,0,0,0.26569390310667307,0.0789345947281857,0.975879828165395,0.18966864850294815,0.2533799062558878,0.0734165891050996,0.975879828165395,0.18966864850294815,0.01231399685078527,0.005518005623086103,0.0
-1.0504754586985945,-2.3715145259281862,3.4753268566072277,-1.551868495285015,0.055100981780590065,0.03202374209578873,0,0,0.2644580439797937,0.08662938481201383,0.9699775315034712,0.1748165632128772,0.2538797691193233,0.08412882994487246,0.9699775315034712,0.1748165632128772,0.010578274860470416,0.0025005548671413746,0.0
-1.0186526974858787,-2.3102163344847986,3.613884782000904,-1.3693908644719435,0.048403009854617915,0.15476220719558478,0,0,0.2700337808390908,0.09684038150282885,0.9737601246747045,0.20271827926723776,0.26059964919276557,0.08412335630621884,0.9737601246747045,0.20271827926723776,0.009434131646325228,0.012717025196610013,0.0
-1.0169779678878974,-2.4056445646475098,3.5215682742060954,-1.2484400064247283,0.027897330468465504,0.10009213199531389,0,0,0.2683462413681113,0.08662180149964296,0.9712952611093898,0.22297029799315235,0.2629044964507347,0.07902339905255891,0.9712952611093898,0.22297029799315235,0.00544174491737659,0.0075984024470840544,0.0
-1.0319716358361923,-2.308002990298614,3.4235027149635657,-1.3921477476964832,0.027701405956585698,0.19418335489571037,0,0,0.2653935816056945,0.09877491986692577,0.9684310337908392,0.19906510251196435,0.26002813301643385,0.08278502670252194,0.9684310337908392,0.19906510251196435,0.005365448589260635,0.01598989316440383,0.0
-0.9920377438603724,-2.5207808366604514,3.5156883327230273,-1.208583611193583,0.07666330018907735,0.1122402033250795,0,0,0.27814010770888975,0.07837302680505187,0.9711308686842054,0.22995176057513156,0.2630124957111395,0.07063991351186685,0.9711308686842054,0.22995176057513156,0.015127611997750257,0.007733113293185018,0.0
-1.0235733470225554,-2.5468542791347892,3.794615703761086,-1.3840114676591397,0.06859303767281069,0.37873278537442284,0,0,0.27105494128645974,0.08647243274346025,0.978003194621362,0.2003655131232334,0.2577167364949682,0.06086958844028095,0.978003194621362,0.2003655131232334,0.013338204791491559,0.0256028443031793,0.0
-1.0492419103607393,-2.6615973695011377,3.6165249647609077,-1.4418912678291549,0.0244895325617865,0.019607698346648085,0,0,0.261729812420035,0.06587855284399939,0.9738275005795203,0.19125264574632309,0.25702545138095423,0.06468214544109448,0.9738275005795203,0.19125264574632309,0.004704361039080784,0.0011964074029049143,0.0
-1.079687618948423,-2.5382540136789187,3.58865194246742,-1.6056776768365302,-0.020688791016105698,0.24613515310600462,0,0,0.25161224990997305,0.08202196115583203,0.9731076261531381,0.16718957641592366,0.25552800497696165,0.06529462878137479,0.9731076261531381,0.16718957641592366,-0.003915755066988602,0.01672733237445724,0.0
-1.055835361244012,-2.372735982400376,3.5254480756385185,-1.6307778313213257,0.048296548172777246,0.18117497259175397,0,0,0.26275715788854664,0.09261224568096998,0.9714032354174481,0.1637238339913619,0.253509113536625,0.07846967295741532,0.9714032354174481,0.1637238339913619,0.00924804435192167,0.014142572723554667,0.0
-1.0099148018168258,-2.5417667540742803,3.5177482318798337,-1.4382277583307006,0.06222614548041579,-0.1004494384504222,0,0,0.2731296114952973,0.06965561735910943,0.9711885633963305,0.19181994037080985,0.26095171352342283,0.07645324599110673,0.9711885633963305,0.19181994037080985,0.012177897971874463,-0.006797628631997302,0.0
-1.0436068277122261,-2.542845634509489,3.740112724344224,-1.5369075425870773,-0.01014377230766992,0.08122598558741934,0,0,0.2594789047284809,0.07570181167826101,0.976799616564913,0.17698527685954477,0.2614327768338034,0.07021061206415981,0.976799616564913,0.17698527685954477,-0.001953872105322496,0.005491199614101203,0.0
-1.0592728448460744,-2.62379179947573,3.4395897630883914,-1.4860711708427268,0.034283117390264704,0.09701307420957016,0,0,0.2607389702055491,0.07074605611136327,0.9689191640068257,0.18451215561264853,0.25418515701974476,0.06462789246524703,0.9689191640068257,0.18451215561264853,0.006553813185804336,0.00611816364611624,0.0
-1.0338914133466663,-2.5704023758826597,3.3285160865428045,-1.3782774518621517,0.07326031764587879,0.09621260010168681,0,0,0.2694802320410763,0.0743098484861121,0.9653942290411012,0.2012857910156429,0.25530390822259286,0.06795669108515044,0.9653942290411012,0.2012857910156429,0.014176323818483438,0.006353157400961665,0.0
-0.9995920006286356,-2.4407828255503716,3.580838287621319,-1.3778600056846477,0.10471781255675813,0.34083775494878243,0,0,0.2794416093444808,0.09360732849694081,0.9729023916130252,0.20135291213185796,0.25885064915308076,0.06842096799100156,0.9729023916130252,0.20135291213185796,0.020590960191400054,0.025186360505939254,0.0
-0.9924274327822137,-2.4221897738892797,3.3869404825532086,-1.2657513858692016,0.1289846719541261,0.3550616326757887,0,0,0.2833438263125724,0.09581116900495562,0.9672938907762844,0.21998541219574172,0.25789853078326663,0.06915640484608115,0.9672938907762844,0.21998541219574172,0.025445295529305745,0.026654764158874467,0.0
-1.0278467522022556,-2.5216418620472756,3.141767772118767,-1.2782707076670887,-0.01067758383477835,0.3911257007461689,0,0,0.2624669862584191,0.08898601614925988,0.9585831208639931,0.2178447311658379,0.264539168244886,0.0619657463222556,0.9585831208639931,0.2178447311658379,-0.0020721819864669144,0.027020269827004284,0.0
-1.0647077904641224,-2.373028468044497,3.6058017470524897,-1.5376833455175605,0.12472456421551327,0.4264916268557185,0,0,0.2684805164362673,0.10342060302448008,0.9735527994595599,0.17687230056685097,0.2447022138588508,0.07002702539994805,0.9735527994595599,0.17687230056685097,0.023778302577416505,0.03339357762453203,0.0
-1.0468059015554316,-2.5908777901483084,3.4047617022098753,-1.3943688351329695,-0.06367166195875174,-0.07672484180949546,0,0,0.25376314221754115,0.06728011433096981,0.9678530192811297,0.19871121304303846,0.2660083270945895,0.07225768225574601,0.9678530192811297,0.19871121304303846,-0.012245184877048343,-0.004977567924776202,0.0
-1.0506425497150982,-2.4942934237671492,3.2563164473527695,-1.5047047702615424,0.062249162420285956,0.10032406995966853,0,0,0.2651213050594913,0.07986876997076138,0.9628994231568752,0.1817248721605429,0.25317174923004554,0.0727998567699148,0.9628994231568752,0.1817248721605429,0.011949555829445735,0.0070689132008465855,0.0
-1.0461752371760658,-2.4946252942790297,3.340359932415029,-1.4216533270766654,0.06748948853624968,0.35537289879605916,0,0,0.2665044688542239,0.08972977559739567,0.965787737110761,0.19440252490412793,0.2535211597298219,0.06462708199586875,0.965787737110761,0.19440252490412793,0.012983309124401987,0.02510269360152692,0.0
-1.0227234827141736,-2.4996916979856514,3.6040812059224607,-1.3977770954691484,0.015759885191644906,0.3126887449275541,0,0,0.26603303263178985,0.08759601711322082,0.9735084632906348,0.19816908977839465,0.26296713430949265,0.06561795273956332,0.9735084632906348,0.19816908977839465,0.0030658983222972003,0.0219780643736575,0.0
-1.0579935773954119,-2.5797096075173678,3.503172006375311,-1.405121958981606,0.014036498523171672,0.2612932429682512,0,0,0.25903785503203913,0.07950709821149805,0.9707778877970155,0.1970045917282855,0.2563528536498527,0.062365017419791696,0.9707778877970155,0.1970045917282855,0.002685001382186414,0.017142080791706357,0.0
