mu_loc,sigma_loc,beta_loc,alpha_loc,delta_mu_loc,delta_sigma_loc,delta_beta_loc,delta_alpha_loc,mu_post_err,sigma_post_err,beta_post_err,alpha_post_err,mu_post_cor,sigma_post_cor,beta_post_cor,alpha_post_cor,mu_diff,sigma_diff,beta_diff
-1.057603070575752,-2.888030418326866,3.637197820337451,-1.1026716850429323,0.03167472350582247,0.2019812129359383,-0.346378919638548,0,0.2608094429195552,0.0580285512893418,0.9696461650760906,0.2492396358787108,0.2547493598421613,0.04792433837153323,0.9783399420185666,0.2492396358787108,0.0060600830773939185,0.010104212917808567,-0.008693776942475973
-1.0614135813180143,-2.5186552968819167,3.3415161177872434,-1.0275632643730779,-0.054659928059474255,0.15437949385749183,-0.5170682048467132,0,0.25185495082618997,0.08006490135044704,0.9561852861812375,0.26355678884166395,0.2622931760792885,0.0694063054423002,0.973404306573062,0.26355678884166395,-0.01043822525309851,0.010658595908146842,-0.017219020391824436
-1.0558517644313117,-2.658177397710633,3.455623795217357,-1.2291089620689326,0.058438871467272516,0.4724781583930468,-0.17980816628974944,0,0.2637375182044645,0.08151501517184612,0.9666158432738067,0.22633741625709594,0.25254753928155194,0.052430267750154254,0.9719557832407564,0.22633741625709594,0.011189978922912569,0.029084747421691863,-0.005339939966949703
-1.0210332229809718,-2.7790110623868816,3.595467983646415,-1.152751839335424,0.016598612387317992,-0.27455832918540574,-0.5440202042710953,0,0.2664451598061517,0.0513541289863638,0.9652248450784352,0.2399868073660819,0.2632135277699104,0.0665004418413499,0.9795172762030749,0.2399868073660819,0.003231632036241272,-0.015146312854986098,-0.014292431124639737
-1.1240690036030963,-2.3603312593012857,3.957476015187161,-1.2533027322809474,0.020094694109805633,0.20952621121060658,-0.5305808346397863,0,0.24712188794443596,0.09487024839482275,0.9756883033960608,0.22212894370399466,0.2434022432143057,0.07834171114110519,0.9855537162835336,0.22212894370399466,0.003719644730130256,0.016528537253717557,-0.00986541288747278
-1.0910276033905597,-2.6067885631342667,3.2579034623669236,-1.1924496796437192,0.05757726059554554,0.23559839836835733,-0.4281406864967069,0,0.2568818165779836,0.07663368033682619,0.9545155367207243,0.23282109883033314,0.24604537190590184,0.061537984555415835,0.969879732878386,0.23282109883033314,0.010836444672081752,0.015095695781410352,-0.015364196157661714
-1.0930664308655582,-2.512761467474685,3.7292226579320085,-1.1824016497498036,0.11976782082481752,-0.044470317151573506,-0.27692571760266765,0,0.2624675715743561,0.07344091394647935,0.9731627320467122,0.234620648026414,0.23995060384224945,0.07652499537943057,0.9795214375140412,0.234620648026414,0.022516967732106624,-0.003084081432951219,-0.006358705467328973
-1.0764530775734384,-2.5224574324695244,3.3487928595463976,-1.2496980295565425,-0.007012489825117246,0.11414336397478839,-0.35106768360471524,0,0.25351371458140426,0.0783206744380803,0.9598154725532546,0.22275241573168228,0.2548430821309582,0.07046756854820564,0.9713720683003936,0.22275241573168228,-0.001329367549553928,0.00785310588987466,-0.011556595747138965
-1.1220106380832975,-2.6146540589504954,3.604418625603104,-1.267682960508969,-0.11433873429465032,0.4329853400363841,-0.3807398706256238,0,0.23519966550829915,0.08331300727145552,0.9681407183663286,0.21965414904032265,0.25638536907300985,0.05566408871183258,0.9780069129807443,0.21965414904032265,-0.021185703564710695,0.02764891855962294,-0.009866194614415624
-1.0963798278607777,-2.548408916728964,3.3899051431518976,-1.235380888161952,0.062015887174407314,-0.05248567461880024,-0.5212227701789621,0,0.2562842197033404,0.07078771494252058,0.9580850407847321,0.22524103228452427,0.244643500549243,0.07431879116051485,0.9746800472234917,0.22524103228452427,0.011640719154097423,-0.0035310762179942695,-0.016595006438759552
-1.0798420001822193,-2.5279595585051546,3.8183642229144907,-1.1805220121449838,0.0704979581458641,0.2148869850189966,-0.36211158379665787,0,0.26026474011215023,0.08162156306785284,0.9743520347919264,0.234958350044966,0.2469229914121611,0.06689440437576877,0.982003543065574,0.234958350044966,0.013341748699989137,0.014727158692084075,-0.007651508273647578
-1.0805884116294884,-2.782853341673086,3.582719181299052,-1.2769481843195398,0.06027940834758815,0.17755155313474005,-0.3384576786435635,0,0.2591389459796628,0.06332373123101404,0.9681234920191608,0.2180701578953247,0.24773517018885524,0.053573989393302816,0.9770663213903702,0.2180701578953247,0.011403775790807563,0.009749741837711219,-0.008942829371209382
-1.157581699631528,-2.7024110694524888,3.5461693294709433,-1.296437585915895,-0.014264567659110237,0.15324759438110708,-0.578441851486147,0,0.23781178528220212,0.06749712235535929,0.9629219926417547,0.2147651758989111,0.24040700499325787,0.05846766272180963,0.9788634887078089,0.2147651758989111,-0.0025952197110557518,0.00902945963354966,-0.015941496066054217
-1.0940348694179924,-2.553526236700311,3.7599181199827494,-1.0987288425077153,-0.0031181243782521188,0.20788570034477566,-0.41465709987408167,0,0.2505663688948331,0.07946902066001169,0.9721476288058698,0.24997814679186753,0.2511523545042398,0.06553014596965576,0.981426051172458,0.24997814679186753,-0.0005859856094067029,0.013938874690355929,-0.009278422366588157
-1.0768699732645532,-2.5260688585911746,3.842902031312651,-1.177707763945424,0.07001429221906612,0.24699479897676035,-0.3703657498010446,0,0.26079072011737886,0.08297681994154889,0.9748571934049769,0.23546459665878125,0.2475211011340105,0.06601574797338271,0.9825031881821691,0.23546459665878125,0.01326961898336837,0.01696107196816618,-0.007645994777192189
-1.0892763710982496,-2.4586006385752186,3.781730157610193,-1.1355927784673139,-0.0216674903295652,0.29483673888321754,-0.636480540812606,0,0.24971926250253063,0.0902010749561428,0.9696309014044826,0.2431304508427288,0.2538008483674342,0.0687520503872431,0.9836970263839231,0.2431304508427288,-0.004081585864903592,0.021449024568899702,-0.014066124979440486
-1.1067474637310788,-2.5389906265010325,3.5624526370180685,-1.1180827409729657,0.001470517698312069,0.3321232453869078,-0.7302409790762032,0,0.24861508409500913,0.08526042557660352,0.9607337576706952,0.24636708856857945,0.24834048467823386,0.06267589181325314,0.9806888602825952,0.24636708856857945,0.00027459941677526745,0.022584533763350373,-0.019955102611899922
-1.0310699262251295,-2.527367277159582,3.60772225075966,-1.2526880150589725,0.03914217810323667,0.1601615795531043,-0.37526683065628413,0,0.26668662837861234,0.079637209703211,0.9683264963429988,0.2222351774068808,0.25910202728960235,0.0686606109633464,0.978019107761615,0.2222351774068808,0.00758460108900999,0.010976598739864604,-0.009692611418616215
-1.092251163669342,-2.553248601701041,3.5782790312015718,-1.2233043571718583,0.08737461698915175,0.1591261021337057,-0.1837961632783532,0,0.25950097539008177,0.07772363351283748,0.9702977721026246,0.22735546791837988,0.24306684261699452,0.0670563399277604,0.9751607462942511,0.22735546791837988,0.01643413277308725,0.010667293585077078,-0.004862974191626512
-1.1226026590041456,-2.519544798468325,3.7213802759132832,-1.3855435037729906,0.012006270163349677,0.48690911690008326,-0.52666047677646,0,0.24664258157983504,0.09312261059957405,0.9694703052671193,0.20012016423771864,0.24441848843439024,0.05935667999248034,0.9817417366803184,0.20012016423771864,0.0022240931454448054,0.03376593060709371,-0.012271431413199085
-1.032209802911284,-2.477772001350691,3.708973770858883,-1.2630701547279086,0.08105314510702355,0.0505717808359522,-0.16300511861394243,0,0.27057973637034766,0.07925693468223073,0.9741050507192759,0.22044583495771733,0.2548830496115758,0.0756440882829486,0.9779139680817727,0.22044583495771733,0.01569668675877184,0.003612846399282138,-0.0038089173624967776
-0.9912206230161971,-2.289819688729868,3.903745224719893,-1.212321223533288,0.08058473498531203,0.2589817314765793,-0.6002781065774868,0,0.2786981806146602,0.10336997064922282,0.9734962095208518,0.229290594908372,0.26279088455897026,0.08171197317761619,0.9852824004922958,0.229290594908372,0.015907296055689912,0.021657997471606627,-0.011786190971443955
-1.0870881323297206,-2.569863070756755,3.530321741507581,-1.1755020991426453,0.0535157333126409,0.3014864152893136,-0.4019261636599669,0,0.2572463455569594,0.08172628286901648,0.9654223668673427,0.23586189433995403,0.24715457095289506,0.06176832127735082,0.9765987132376662,0.23586189433995403,0.010091774604064352,0.019957961591665664,-0.011176346370323498
-1.047420920502522,-2.65984760906707,3.903992218688751,-1.1241229969993847,0.025517493120446363,0.2595775364843886,-0.38750425119686804,0,0.26218124338686577,0.07377762564400595,0.9761129093593438,0.2452473110531429,0.25727512158533256,0.05788678258044194,0.9836612877968508,0.2452473110531429,0.004906121801533214,0.015890843063564003,-0.007548378437506997
-1.0585909145381747,-2.5606775180519703,3.829247200962009,-1.1683905555500769,-0.09814897648033358,0.1513700913176277,-0.24541743165217259,0,0.24830638579221248,0.07691698323154778,0.9760264485482066,0.23714602211971608,0.2670744975763869,0.06683453691546883,0.981145255115451,0.23714602211971608,-0.018768111784174424,0.01008244631607895,-0.005118806567244394
-1.0902210169314015,-2.5801214927371237,3.859609768560964,-1.2543627234342944,0.017245929405967416,-0.10054743878059211,-0.2723990818536377,0,0.2532037192565244,0.06720767018547148,0.9764180728393471,0.22194584424336666,0.24995656008519834,0.0737920501295645,0.9819396213926213,0.22194584424336666,0.003247159171326064,-0.006584379944093013,-0.005521548553274136
-1.082878887715397,-2.4366750132785593,3.3054320747789667,-1.2267451318952665,0.027248804596383583,0.29425828847585445,-0.4624661886230201,0,0.2555448862829023,0.09199247639876966,0.9558158431998574,0.2267516114458198,0.25039564570513906,0.0701880588274643,0.9717131927061033,0.2267516114458198,0.0051492405777632255,0.021804417571305357,-0.015897349506245995
-1.0747617819885473,-2.5104575073838977,3.5665982537935106,-1.323303897935751,0.022741337941524765,0.06888270494621457,-0.500137403251856,0,0.2566619421113994,0.07755673390617668,0.964991538793051,0.21026913613799525,0.25234726246935174,0.07276993284701594,0.9784726150265154,0.21026913613799525,0.004314679642047681,0.004786801059160739,-0.013481076233464395
-0.9829971205129518,-2.653534977244525,3.7100461488884124,-1.267241597295242,0.1160681451492549,0.27168206980732423,-0.5356404382337668,0,0.2839477192696639,0.07462704040645671,0.9689984536260159,0.21972981079403586,0.26095107352568,0.05790098346420258,0.9816186507005987,0.21972981079403586,0.022996645743983912,0.016726056942254125,-0.01262019707458284
-1.0065233568440384,-2.554657722427611,3.727771299115882,-1.1158540292744095,0.014774019470921461,0.35051631304216246,-0.3590524649549046,0,0.2691112597160613,0.08475713180954321,0.9720297527452297,0.24678112811598846,0.26621528336927747,0.061230998067767384,0.9803011107917192,0.24678112811598846,0.002895976346783846,0.023526133741775826,-0.008271358046489485
-1.0847522954269824,-2.6581049527666347,3.5962565912208238,-1.2295817521327486,-0.004233637859483347,0.2182558847797635,-0.301228509413867,0,0.2522083029275202,0.07249524078228793,0.969100919743589,0.22625463727287135,0.2530076012761559,0.059120747365472806,0.9769522774697037,0.22625463727287135,-0.0007992983486356797,0.013374493416815125,-0.007851357726114672
-1.0815505705612347,-2.51741301869986,3.5153772990608743,-1.2285390278688768,-0.0700641876425714,0.28968213416105215,-0.48681829743208616,0,0.2466457142646468,0.08528827658829596,0.9634545333392147,0.2264372323109697,0.2598942090574618,0.06523774048594815,0.9772190561110744,0.2264372323109697,-0.013248494792815008,0.02005053610234782,-0.013764522771859689
-1.0903159448979267,-2.4054316679792334,3.604554600708836,-1.1493410320256479,-0.02685261324043489,0.1045660160716299,-0.2771953066352255,0,0.2490393660764145,0.08681582537046229,0.9697034643641727,0.24060946682501785,0.254095074889714,0.07887621711925563,0.9768683990327568,0.24060946682501785,-0.005055708813299503,0.007939608251206653,-0.007164934668584144
-1.0356200647522764,-2.500775810610213,3.761877612022512,-1.286956818113692,-0.013016761971354493,0.35995097187212494,-0.4888541548085432,0,0.2607395177073397,0.08941487559815521,0.9711802322601544,0.21636834632107935,0.2632563590379769,0.06411877816578342,0.9821248101629708,0.21636834632107935,-0.002516841330637176,0.025296097432371795,-0.010944577902816444
-1.098958394106361,-2.6367306781412783,3.6611696796261213,-1.346448872398863,-0.006678657424451464,0.274772672449681,-0.373001927024444,0,0.24930961796758702,0.07590415687383253,0.96995835978593,0.20645154412338773,0.25056164922992097,0.05873897510987289,0.9791160784157985,0.20645154412338773,-0.001252031262333947,0.017165181763959647,-0.009157718629868472
-1.012589837610956,-2.484885573637922,3.6855443965110686,-1.2089713269562183,-0.00039131633420121104,0.1914493591031049,-0.5908987039695104,0,0.2664350787036505,0.08400297560657428,0.9673935428421557,0.2298831134025446,0.2665115674644504,0.07039678479526058,0.9816749946018494,0.2298831134025446,-7.648876079990874e-05,0.013606190811313701,-0.014281451759693642
-1.088211869304673,-2.389612528757933,3.674303126925413,-1.184327015394143,-0.06676608438816173,0.4781595778657717,-0.5675471357775115,0,0.24571556370041728,0.10428145108918853,0.9674072460701348,0.23427507947793752,0.25829891211393147,0.06731450470993687,0.9812581520464015,0.23427507947793752,-0.01258334841351419,0.03696694637925166,-0.013850905976266703
-1.0409873771966889,-2.552560421576275,3.5763771416183268,-1.1032270807995979,0.014311416709601253,0.43191547096735,-0.3284586586115879,0,0.26234192988089633,0.08813657013394996,0.968082034973501,0.24913572512139462,0.25958183875485674,0.05904929454750109,0.9768108032781597,0.24913572512139462,0.0027600911260395877,0.02908727558644887,-0.00872876830465874
-1.030451922528734,-2.4147411605107854,3.401712224245886,-1.1623612964840209,0.029095198734900168,0.40815019384723283,-0.6198022473317827,0,0.26582595612294185,0.09879675372091834,0.9565536943407432,0.23823849008033166,0.26018648536025557,0.06793721189860262,0.9761449079255416,0.23823849008033166,0.005639470762686283,0.03085954182231572,-0.019591213584798428
-1.0214079460896688,-2.6125843023723068,3.595561075691273,-1.1727582495509354,0.0424334415078466,0.45224891738766726,-0.4007591990456899,0,0.26890382584829414,0.08421104558308336,0.9675536046892823,0.23635677962368382,0.2606438802517548,0.055267919023686114,0.9780316806150888,0.23635677962368382,0.008259945596539364,0.028943126559397243,-0.010478075925806518
-1.0986947393206599,-2.5059104347960215,3.588578786189836,-1.123444344863142,-0.03807969913553151,0.44171818735537405,-0.5210759351924171,0,0.24643173579453959,0.0923685927794826,0.9653783476764483,0.24537295200505324,0.2535713311281572,0.06141210571341921,0.979145627694589,0.24537295200505324,-0.007139595333617632,0.030956487066063396,-0.01376728001814076
-1.0908920080364513,-2.546044152617309,3.6143517930899867,-1.2218647292986802,0.0018865518070154935,0.4087918886752042,-0.40077155984260104,0,0.2516279325895225,0.08773191077501721,0.968138168152345,0.2276084593470067,0.2512728400256889,0.06006179996222914,0.978431937059554,0.2276084593470067,0.0003550925638335922,0.02767011081278807,-0.010293768907209011
-1.1119996987317777,-2.7592957414911274,3.505675720942665,-1.2614820600260197,0.03660965503876474,-0.015042225537279786,-0.4187374402507443,0,0.25092314878971905,0.059143894087292204,0.9643019016193787,0.22071886934720408,0.24410490604282856,0.0599865040167942,0.9762246740602487,0.22071886934720408,0.006818242746890496,-0.0008426099295019973,-0.011922772440870033
-1.0375261277176608,-2.5124349519363562,3.655260600701479,-1.2256844701821497,0.05552888239052386,0.5433228360059814,-0.3206093859287912,0,0.26702649168224085,0.09614829766728766,0.9705439083225178,0.22693763680193357,0.2562997189311521,0.058189652933790886,0.9784493974350816,0.22693763680193357,0.010726772751088742,0.03795864473349678,-0.007905489112563835
-1.0833574376640227,-2.5531961780229477,3.8140826466161477,-1.1487032437393434,-0.07028098673761433,0.2548102009548228,-0.4936803419458333,0,0.24629000820453112,0.0812270225730023,0.9725416469140103,0.24072602057941483,0.2595676434222862,0.0641277809714197,0.9830588400917891,0.24072602057941483,-0.013277635217755102,0.01709924160158259,-0.010517193177778772
-1.0333691181021236,-2.5116388547775728,3.8603975988359256,-1.2504310610040952,0.05360774548736301,0.1375470415382467,-0.1648330426646763,0,0.26765257553998234,0.079961861523196,0.9776424748955223,0.22262552902151483,0.25727639730986634,0.07040973522227327,0.9809753928322196,0.22262552902151483,0.010376178230115995,0.009552126300922725,-0.0033329179366973216
-1.0380273479892532,-2.5353763427500473,3.512354862432789,-1.1338530352582064,0.02522280225003031,0.30110527981769597,-0.3157588725257727,0,0.2639737831471284,0.08433730988872715,0.9662510840877284,0.24345073802038739,0.25910246232089656,0.06380877817132187,0.9751621314275559,0.24345073802038739,0.0048713208262318175,0.020528531717405277,-0.008911047339827505
-1.0607181189163384,-2.5374461747159422,3.6238801507349074,-1.323053451773955,0.017062259545614723,0.5357083314289862,-0.10319373861952269,0,0.2588053600650413,0.09367284421476273,0.9726759384018332,0.2103107272501979,0.25554588252821236,0.057038426626242686,0.9752887992754103,0.2103107272501979,0.0032594775368289253,0.03663441758852004,-0.0026128608735771497
